feedback_id,viewing_id,applicant_id,property_id,timestamp,rating,sentiment,objections,comments
F-2244,V-2564,A-1721,P-2252,2026-07-01 15:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2245,V-2565,A-1721,P-2509,2026-05-04 16:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2246,V-2566,A-1721,P-2142,2026-08-11 15:00:00,4,0.5,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2247,V-2567,A-1721,P-2031,2026-07-22 15:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2248,V-2568,A-1722,P-1107,2026-05-15 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2249,V-2569,A-1723,P-2797,2026-06-13 10:00:00,2,-0.5,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2250,V-2570,A-1723,P-1942,2026-07-31 09:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2251,V-2571,A-1723,P-2225,2026-06-05 12:00:00,5,1.0,PRICE|TRANSPORT|TERMS,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-2252,V-2572,A-1723,P-2268,2026-07-02 10:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2253,V-2574,A-1724,P-1452,2026-06-05 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2254,V-2575,A-1724,P-1391,2026-05-03 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2255,V-2577,A-1724,P-2781,2026-06-05 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2256,V-2579,A-1725,P-1661,2026-07-24 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2257,V-2580,A-1725,P-2372,2026-05-13 10:00:00,4,0.5,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2258,V-2581,A-1726,P-2154,2026-06-25 12:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2259,V-2582,A-1726,P-2994,2026-05-04 11:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-2260,V-2583,A-1726,P-1553,2026-07-19 11:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2261,V-2584,A-1726,P-1147,2026-08-07 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2262,V-2585,A-1727,P-2373,2026-06-28 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2263,V-2586,A-1727,P-1350,2026-06-23 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2264,V-2587,A-1727,P-2886,2026-07-13 17:00:00,2,-0.5,PRICE|AREA,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2265,V-2588,A-1728,P-2433,2026-07-29 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2266,V-2589,A-1728,P-1142,2026-05-29 09:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2267,V-2590,A-1728,P-2427,2026-08-04 10:00:00,4,0.5,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2268,V-2591,A-1729,P-2750,2026-05-30 17:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2269,V-2592,A-1729,P-2111,2026-07-03 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2270,V-2593,A-1729,P-2039,2026-06-06 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2271,V-2594,A-1729,P-2026,2026-07-18 11:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2272,V-2595,A-1730,P-1795,2026-08-09 15:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2273,V-2597,A-1731,P-1458,2026-08-03 10:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2274,V-2598,A-1732,P-2039,2026-06-27 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2275,V-2599,A-1732,P-2197,2026-08-09 15:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2276,V-2600,A-1733,P-1758,2026-07-01 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2277,V-2601,A-1733,P-2766,2026-05-19 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2278,V-2602,A-1733,P-1190,2026-05-12 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2279,V-2604,A-1734,P-1244,2026-07-31 11:00:00,5,1.0,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2280,V-2605,A-1734,P-1277,2026-06-17 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2281,V-2606,A-1735,P-2657,2026-06-21 16:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2282,V-2607,A-1735,P-1864,2026-06-05 09:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-2283,V-2608,A-1735,P-2532,2026-05-27 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2284,V-2610,A-1735,P-2053,2026-05-17 11:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2285,V-2611,A-1735,P-1806,2026-08-07 15:00:00,2,-0.5,PRICE|AREA,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2286,V-2612,A-1736,P-1465,2026-07-21 11:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2287,V-2613,A-1736,P-1105,2026-07-02 09:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-2288,V-2614,A-1736,P-2144,2026-08-08 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2289,V-2615,A-1736,P-1227,2026-05-19 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2290,V-2616,A-1737,P-2579,2026-05-13 15:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2291,V-2617,A-1737,P-2056,2026-05-29 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2292,V-2618,A-1737,P-1073,2026-07-06 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2293,V-2619,A-1737,P-2228,2026-07-07 16:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-2294,V-2620,A-1737,P-1048,2026-07-26 17:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-2295,V-2621,A-1738,P-2433,2026-08-11 09:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2296,V-2622,A-1738,P-1423,2026-05-05 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2297,V-2623,A-1738,P-2251,2026-08-04 15:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2298,V-2624,A-1738,P-1119,2026-07-26 16:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2299,V-2626,A-1739,P-1912,2026-07-29 13:00:00,2,-0.5,CONDITION,Applicant had reservations and asked for better matching alternatives.
F-2300,V-2627,A-1739,P-1957,2026-08-05 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-2301,V-2628,A-1739,P-2512,2026-06-17 14:00:00,5,1.0,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-2302,V-2629,A-1739,P-1451,2026-07-22 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-2303,V-2630,A-1739,P-2821,2026-07-26 16:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2304,V-2631,A-1740,P-1802,2026-07-03 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2305,V-2632,A-1740,P-2804,2026-07-31 10:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2306,V-2633,A-1740,P-2423,2026-07-29 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2307,V-2634,A-1741,P-1996,2026-06-10 17:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2308,V-2635,A-1742,P-2366,2026-06-10 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-2309,V-2636,A-1742,P-1177,2026-05-29 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-2310,V-2637,A-1743,P-2381,2026-07-22 14:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2311,V-2638,A-1743,P-2744,2026-05-30 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2312,V-2639,A-1743,P-2237,2026-07-18 11:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2313,V-2640,A-1743,P-2716,2026-06-29 17:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2314,V-2641,A-1744,P-2673,2026-07-17 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2315,V-2643,A-1744,P-1002,2026-05-10 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2316,V-2644,A-1744,P-2840,2026-07-29 12:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2317,V-2645,A-1744,P-1091,2026-08-01 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2318,V-2646,A-1744,P-1319,2026-07-20 09:00:00,5,1.0,TRANSPORT|TERMS,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2319,V-2647,A-1745,P-1345,2026-07-04 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2320,V-2648,A-1745,P-2539,2026-05-13 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2321,V-2649,A-1745,P-1381,2026-05-14 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2322,V-2651,A-1746,P-2273,2026-05-13 14:00:00,2,-0.5,PRICE|CONDITION,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2323,V-2653,A-1746,P-2474,2026-06-17 11:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2324,V-2654,A-1747,P-1414,2026-08-06 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-2325,V-2656,A-1747,P-1861,2026-05-11 09:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-2326,V-2657,A-1747,P-2927,2026-05-09 16:00:00,3,0.0,TRANSPORT|TERMS,Applicant had reservations and asked for better matching alternatives.
F-2327,V-2658,A-1748,P-1871,2026-06-25 15:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-2328,V-2659,A-1748,P-1019,2026-07-25 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2329,V-2660,A-1748,P-1966,2026-06-26 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2330,V-2664,A-1750,P-1639,2026-06-21 12:00:00,3,0.0,PRICE|TRANSPORT,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2331,V-2665,A-1750,P-2896,2026-08-02 16:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2332,V-2666,A-1750,P-2299,2026-06-30 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2333,V-2667,A-1750,P-2857,2026-05-14 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2334,V-2668,A-1750,P-1103,2026-06-23 10:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2335,V-2669,A-1750,P-2498,2026-07-31 11:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2336,V-2670,A-1750,P-1346,2026-08-02 09:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2337,V-2671,A-1751,P-2981,2026-06-15 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2338,V-2672,A-1751,P-2583,2026-06-27 17:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2339,V-2673,A-1751,P-1774,2026-08-03 10:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2340,V-2674,A-1751,P-1959,2026-05-25 14:00:00,5,1.0,PRICE|TRANSPORT|TERMS,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2341,V-2676,A-1751,P-2173,2026-08-04 10:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2342,V-2678,A-1751,P-1698,2026-05-31 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2343,V-2681,A-1752,P-2109,2026-05-11 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2344,V-2682,A-1752,P-2472,2026-06-08 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2345,V-2684,A-1752,P-1498,2026-07-17 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2346,V-2685,A-1753,P-1735,2026-08-10 09:00:00,2,-0.5,PRICE|AREA,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2347,V-2686,A-1753,P-2276,2026-07-09 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2348,V-2687,A-1753,P-1195,2026-07-17 17:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2349,V-2688,A-1753,P-1844,2026-05-13 13:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2350,V-2689,A-1753,P-1891,2026-06-08 11:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2351,V-2690,A-1754,P-1577,2026-07-06 16:00:00,3,0.0,TRANSPORT,Applicant had reservations and asked for better matching alternatives.
F-2352,V-2691,A-1754,P-1291,2026-05-28 16:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2353,V-2692,A-1755,P-2771,2026-08-03 11:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2354,V-2693,A-1755,P-1673,2026-06-13 17:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2355,V-2694,A-1755,P-1548,2026-07-30 14:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-2356,V-2695,A-1756,P-2846,2026-06-10 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2357,V-2696,A-1756,P-2462,2026-06-13 17:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2358,V-2698,A-1756,P-2589,2026-07-12 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2359,V-2700,A-1756,P-1785,2026-06-05 17:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2360,V-2701,A-1757,P-1925,2026-05-20 15:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-2361,V-2704,A-1758,P-1663,2026-07-21 09:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2362,V-2705,A-1759,P-1998,2026-07-14 14:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2363,V-2706,A-1759,P-2637,2026-07-18 14:00:00,4,0.5,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-2364,V-2707,A-1759,P-1328,2026-08-01 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2365,V-2708,A-1759,P-2181,2026-06-26 11:00:00,2,-0.5,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2366,V-2709,A-1760,P-1797,2026-05-27 15:00:00,2,-0.5,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2367,V-2711,A-1760,P-1290,2026-06-20 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2368,V-2712,A-1760,P-2030,2026-05-28 13:00:00,2,-0.5,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2369,V-2713,A-1761,P-1430,2026-05-28 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2370,V-2714,A-1761,P-2889,2026-06-17 13:00:00,2,-0.5,AREA,Applicant had reservations and asked for better matching alternatives.
F-2371,V-2715,A-1761,P-1949,2026-07-16 16:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2372,V-2717,A-1761,P-2380,2026-06-25 12:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2373,V-2718,A-1761,P-2932,2026-06-03 09:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2374,V-2719,A-1762,P-1444,2026-07-03 11:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2375,V-2720,A-1762,P-2021,2026-07-13 11:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2376,V-2721,A-1762,P-2591,2026-06-13 09:00:00,4,0.5,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2377,V-2722,A-1763,P-1958,2026-06-04 12:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2378,V-2723,A-1763,P-2809,2026-05-08 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2379,V-2724,A-1764,P-1507,2026-06-29 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2380,V-2725,A-1764,P-2606,2026-06-04 16:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2381,V-2726,A-1764,P-1848,2026-06-20 15:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2382,V-2727,A-1764,P-2602,2026-05-03 11:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2383,V-2728,A-1765,P-1341,2026-07-01 11:00:00,2,-0.5,AREA,Applicant had reservations and asked for better matching alternatives.
F-2384,V-2729,A-1765,P-1412,2026-05-22 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2385,V-2730,A-1765,P-1362,2026-07-13 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2386,V-2731,A-1765,P-1586,2026-07-05 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2387,V-2732,A-1765,P-1724,2026-05-19 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2388,V-2734,A-1766,P-1429,2026-07-21 16:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-2389,V-2735,A-1766,P-1527,2026-06-08 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-2390,V-2736,A-1766,P-1626,2026-06-25 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-2391,V-2737,A-1766,P-1137,2026-05-31 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-2392,V-2738,A-1766,P-1286,2026-06-29 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-2393,V-2739,A-1767,P-2420,2026-08-08 11:00:00,5,1.0,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2394,V-2740,A-1767,P-2222,2026-05-22 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2395,V-2741,A-1767,P-1552,2026-05-16 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2396,V-2742,A-1767,P-2602,2026-05-08 14:00:00,5,1.0,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2397,V-2743,A-1768,P-2550,2026-05-15 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2398,V-2744,A-1768,P-2715,2026-05-25 09:00:00,5,1.0,TRANSPORT|TERMS,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2399,V-2745,A-1768,P-2995,2026-07-02 15:00:00,2,-0.5,PRICE|TRANSPORT|AREA,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2400,V-2746,A-1768,P-2510,2026-06-15 13:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2401,V-2747,A-1769,P-DEMO-02,2026-06-10 11:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2402,V-2748,A-1769,P-1116,2026-07-29 10:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2403,V-2749,A-1769,P-1525,2026-06-29 13:00:00,4,0.5,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2404,V-2750,A-1769,P-2038,2026-06-11 09:00:00,3,0.0,PRICE|TRANSPORT|TERMS,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2405,V-2752,A-1770,P-2310,2026-05-13 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2406,V-2753,A-1770,P-1407,2026-05-08 09:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2407,V-2754,A-1770,P-1811,2026-07-22 15:00:00,5,1.0,TRANSPORT|TERMS,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2408,V-2755,A-1770,P-2143,2026-05-10 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2409,V-2756,A-1770,P-2125,2026-07-30 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2410,V-2757,A-1770,P-2841,2026-06-21 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2411,V-2758,A-1771,P-1309,2026-05-09 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2412,V-2760,A-1771,P-1683,2026-05-29 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2413,V-2761,A-1772,P-2812,2026-07-29 09:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-2414,V-2762,A-1772,P-2716,2026-05-12 12:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-2415,V-2763,A-1772,P-2410,2026-05-15 16:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2416,V-2764,A-1773,P-1799,2026-05-10 10:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2417,V-2765,A-1773,P-1793,2026-06-16 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2418,V-2766,A-1773,P-2053,2026-06-01 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
